student_id,name,gender,birth_year,grade,major_track,admission_type,source_province,source_region_type,high_school_level,gaokao_score,gaokao_rank_band,family_class_score,father_education,mother_education,father_occupation,mother_occupation,precollege_science_interest,precollege_self_learning,precollege_interdisciplinary,precollege_art_strength,science_competition_level,innovation_competition_role,overseas_exposure,tutoring_years,tutoring_intensity,family_burden_feeling,academic_identity,scientist_aspiration,major_understanding,goal_clarity,resilience_level,critical_thinking,learning_passion,self_discipline,interdisciplinary_willingness,motivation_strength,motivation_intrinsic,motivation_external,motivation_mission,mental_health_score,stress_level,curiosity_score,risk_taking_score,impulsiveness_score,interdisciplinary_association,ai_use_frequency,ai_use_learning,ai_use_research,ai_use_coding,ai_use_creative,has_fixed_mentor,mentor_closeness,mentor_inspiration,mentor_guidance_frequency,peer_support_score,peer_academic_interaction,facility_satisfaction,frontier_exposure,international_exposure,policy_flexibility,evaluation_fairness,innovation_climate,personalized_support,workload_feeling,cross_college_exchange,overall_env_satisfaction,research_participation_level,research_project_count,research_project_score,research_entry_path,research_platform_level,research_depth_score,fdurop_participated,fdurop_gain_score,pnp_used,pnp_helpfulness,aplus_received,aplus_incentive_score,integrated_training_identity,dim_academic_interest,dim_resilience,dim_innovation,dim_learning_motivation,dim_research_engagement,dim_mentorship,dim_environment_satisfaction,dim_mental_health,z_dim_academic_interest,pct_dim_academic_interest,z_dim_resilience,pct_dim_resilience,z_dim_innovation,pct_dim_innovation,z_dim_learning_motivation,pct_dim_learning_motivation,z_dim_research_engagement,pct_dim_research_engagement,z_dim_mentorship,pct_dim_mentorship,z_dim_environment_satisfaction,pct_dim_environment_satisfaction,z_dim_mental_health,pct_dim_mental_health,student_type,student_type_confidence,adjacent_type,risk_psychology,risk_no_mentor,risk_low_interest,risk_low_research,risk_external_driven,risk_low_ai_usage,risk_overload,warning_count,warning_level,risk_psychology_severity,risk_no_mentor_severity,risk_low_interest_severity,risk_low_research_severity,risk_external_driven_severity,risk_low_ai_usage_severity,risk_overload_severity,issue_summary,advice_academic,advice_psychology,advice_skill,advice_resource,advice_path,type_features,benchmark_case
20240055,学生-055,男,2005,1,数学,统招,黑龙江,县城,普通重点,672,前5‰,7,本科,硕士,个体经营,个体经营,77.8,73.32,66.61,62.41,38.84,48.98,0,6,51.86,41.87,68.31,47.07,76.97,39.89,64.71,48.58,57.57,53.51,64.22,74.3,88.76,68.7,50.67,60.94,57.66,100.0,50.91,59.89,75.9,57.19,70.95,63.76,42.72,16.3,0,43.47,26.01,11.42,73.36,47.15,60.05,84.15,63.96,50.4,40.72,49.66,49.71,59.67,70.06,61.21,25.92,1,25.0,导师,46.83,58.31,0,55.67,100,30.86,100,46.58,62.15,58.81,55.24,69.88,63.64,35.05,30.31,55.71,54.35,-1.3114,9.77,-1.3448,8.18,1.2317,89.09,0.0339,51.36,-1.0978,15.91,-1.7028,4.09,-1.1835,12.73,0.5569,70.0,竞赛转型型,46.2,均衡发展型,0,0,1,1,0,0,0,2,red,none,none,yellow,yellow,none,none,none,学术志趣与目标清晰度偏弱；科研参与深度不足,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。 建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240056,学生-056,男,2004,4,生物,综评,湖南,省会城市,一般,698,前1%,5,本科,硕士,个体经营,工人/服务业,79.84,77.69,55.42,45.22,45.86,70.58,0,4,48.29,29.04,71.09,63.59,83.78,71.88,59.55,79.63,78.04,63.67,59.19,71.42,43.41,12.17,61.55,56.38,59.31,87.5,37.54,33.72,73.22,47.79,70.27,68.36,40.38,47.22,100,66.71,76.16,84.61,46.35,72.58,73.1,50.83,16.58,76.09,40.24,75.86,68.48,62.79,59.86,51.88,77.66,3,75.0,竞赛延伸,81.57,63.29,0,69.38,100,85.24,100,37.71,77.49,71.66,65.66,62.37,64.57,66.58,76.32,59.25,50.71,1.1181,87.27,0.3712,62.73,-0.1272,45.91,0.2067,56.82,0.8691,77.73,1.3046,95.91,-0.2437,42.73,0.0973,53.41,均衡发展型,80.5,科研驱动型,0,0,0,0,0,0,0,0,none,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240057,学生-057,女,2006,3,数学,强基,贵州,地级市,强省重点,652,前1%,7,本科,大专,工人/服务业,教师/科研,75.81,73.46,58.1,56.88,59.48,68.76,0,3,54.95,43.52,67.72,55.91,91.1,67.49,74.58,65.54,77.81,57.71,63.61,59.53,54.04,55.34,61.13,56.59,42.64,58.36,42.02,41.35,58.82,69.9,61.39,58.32,21.4,57.67,0,69.76,40.7,37.69,57.0,82.86,49.68,57.48,71.55,58.68,64.56,61.23,54.17,66.72,63.17,54.0,6.82,4,100.0,导师,98.53,80.18,100,79.59,100,56.66,0,51.47,66.59,70.32,67.27,54.07,60.95,69.77,45.22,58.35,55.1,0.8647,80.91,0.6363,75.91,-1.6291,6.36,-0.4657,32.73,1.0681,82.73,-0.7282,31.82,-0.4826,32.05,0.6516,74.09,均衡发展型,74.4,科研驱动型,0,1,0,1,0,0,0,2,red,none,red,none,red,none,none,none,尚未建立稳定导师支持关系；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240058,学生-058,女,2005,1,数学,统招,江西,地级市,强省重点,638,前1‰,5,本科,本科,企业职员,企业职员,78.75,81.72,60.29,58.11,51.3,54.66,0,4,73.01,30.29,66.38,48.43,53.98,59.29,83.21,55.7,54.0,71.86,60.45,73.22,62.68,45.13,85.13,52.0,66.77,74.71,66.52,46.98,56.17,34.56,62.36,47.77,42.72,49.69,0,23.25,45.62,53.53,64.02,55.63,76.74,57.05,48.47,78.26,63.88,62.73,36.65,82.46,40.18,68.38,21.19,1,25.0,导师,48.87,48.93,0,76.84,0,69.4,0,51.74,42.85,57.2,65.35,62.51,67.71,37.81,35.29,61.03,42.03,-1.6158,5.45,0.3201,60.91,-0.1019,46.36,0.7898,79.55,-0.9256,18.18,-1.3773,13.18,0.2289,57.27,-0.9987,17.73,压力应对型,47.3,竞赛转型型,1,0,1,1,0,0,1,4,yellow,yellow,none,yellow,yellow,none,none,yellow,心理健康与压力状态需要优先关注；学术志趣与目标清晰度偏弱；科研参与深度不足；学业负担感偏高,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。 建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240059,学生-059,女,2003,2,生物,竞赛,贵州,直辖市,强省重点,646,前5‰,4,本科,大专,工人/服务业,个体经营,79.7,51.68,72.13,72.02,100.0,59.31,0,3,58.82,27.26,66.2,57.11,62.39,44.48,53.73,97.62,81.0,53.0,92.34,58.36,58.46,47.66,66.75,77.78,53.65,79.27,36.53,45.4,75.29,63.17,77.51,60.7,24.6,36.11,100,44.55,64.77,61.04,71.01,42.17,82.34,58.94,35.65,69.29,46.54,63.61,52.15,55.04,56.33,76.69,59.94,2,50.0,竞赛延伸,19.0,32.27,100,49.52,100,35.53,0,48.7,70.35,64.18,66.29,64.58,60.47,49.58,62.87,60.45,62.59,-0.2961,37.27,0.4749,68.18,0.2727,60.0,-0.5548,27.73,-0.1914,46.82,0.4254,55.0,0.0749,52.73,1.5972,95.45,均衡发展型,87.8,科研驱动型,0,0,0,1,0,0,0,1,green,none,none,none,yellow,none,none,none,科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240060,学生-060,女,2005,1,数学,综评,湖南,县城,强省重点,660,前3%,10,博士,大专,公务员/事业单位,个体经营,72.98,75.49,38.21,42.58,46.77,50.61,0,1,65.15,43.65,86.91,57.76,73.33,52.14,58.28,57.49,60.14,48.18,86.14,80.47,69.26,94.8,45.73,34.83,86.17,77.45,48.35,49.0,57.94,63.91,55.02,56.32,14.41,48.25,100,43.18,59.54,58.98,64.22,55.9,54.57,80.85,31.45,69.32,52.22,56.5,55.39,47.79,49.56,63.67,32.1,2,50.0,尚未进入,66.09,43.95,100,41.87,0,53.01,0,42.95,80.95,69.09,51.5,63.2,59.91,52.25,61.89,57.43,38.6,0.6322,73.64,-1.9607,2.73,0.023,50.45,-0.6588,25.91,-0.0248,53.18,0.3614,51.82,-0.7269,25.0,-1.4317,8.64,压力应对型,47.1,均衡发展型,1,0,0,1,0,0,0,2,red,red,none,none,yellow,none,none,none,心理健康与压力状态需要优先关注；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240061,学生-061,女,2003,1,化学,统招,福建,省会城市,强省重点,664,前5‰,8,高中及以下,本科,个体经营,教师/科研,88.85,75.83,53.41,38.97,77.89,66.35,0,4,36.48,40.05,49.2,69.78,82.99,46.32,48.28,48.58,67.07,54.46,73.41,82.64,66.68,93.01,58.39,46.12,82.2,73.6,82.81,32.7,64.13,72.45,46.88,48.61,19.49,38.24,100,36.54,84.05,37.15,81.06,41.44,82.49,54.69,34.86,72.79,47.91,81.77,36.91,55.89,64.74,45.68,52.37,0,0.0,竞赛延伸,49.96,37.13,0,41.06,100,38.82,0,41.61,49.75,63.45,49.41,66.42,62.47,32.72,60.25,57.49,44.48,-0.4342,31.82,-2.3049,1.36,0.6056,72.73,-0.1834,45.91,-1.2431,12.27,0.2542,45.45,-0.7109,25.45,-0.6893,24.55,竞赛转型型,51.6,压力应对型,1,0,0,1,0,0,0,2,yellow,yellow,none,none,yellow,none,none,none,心理健康与压力状态需要优先关注；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议持续关注学堂资源、导师机会与跨学科平台。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240062,学生-062,女,2005,4,化学,强基,宁夏,省会城市,强省重点,658,前5‰,6,本科,本科,企业职员,工人/服务业,47.6,67.25,68.49,29.29,35.91,55.59,0,2,50.33,24.86,61.08,68.56,90.15,75.9,98.59,73.32,76.39,84.24,51.37,63.77,74.33,35.46,69.6,49.66,66.27,68.72,55.4,59.67,48.6,67.85,91.62,74.41,40.07,54.29,100,85.94,90.55,93.45,71.8,70.53,78.23,83.79,42.89,68.45,71.93,39.92,73.78,88.91,44.69,61.3,100.0,4,100.0,尚未进入,88.45,72.37,100,70.67,100,50.24,0,62.95,53.24,71.34,79.99,57.49,70.73,88.85,87.17,62.8,48.85,1.0576,86.36,2.7311,99.09,-1.0102,16.82,1.3507,89.55,2.2583,99.55,2.0137,100.0,0.6989,74.55,-0.1376,42.73,科研驱动型,76.8,均衡发展型,1,0,0,0,0,0,1,2,green,green,none,none,none,none,none,yellow,心理健康与压力状态需要优先关注；学业负担感偏高,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,继续提升科研深度，对接更高平台与导师资源，同时加强成果表达与长期研究方向积累。,学术方向较清晰，科研投入深，适合纵向培养与高水平平台对接。,对标高年级科研持续投入、逐步形成稳定研究方向的学生路径。
20240063,学生-063,女,2004,1,计算机,竞赛,湖南,地级市,普通重点,668,前5‰,5,大专,大专,公务员/事业单位,企业职员,59.58,91.13,53.73,35.9,85.67,58.45,0,4,50.43,25.98,77.16,77.61,60.68,39.85,78.65,50.98,80.27,72.77,81.56,77.9,64.3,86.42,56.89,70.48,73.99,60.02,69.65,72.16,57.44,55.52,76.89,61.48,62.12,58.08,100,66.39,46.77,40.9,60.83,66.29,69.29,70.57,34.34,56.04,54.61,83.33,55.26,67.84,63.72,49.07,70.53,0,0.0,竞赛延伸,50.02,61.48,100,76.16,0,42.5,0,58.58,61.13,68.38,66.11,65.02,61.53,55.52,61.7,59.45,55.27,0.4979,70.45,0.4453,66.36,0.3523,62.95,-0.358,38.18,0.1792,58.64,0.349,51.36,-0.1906,43.64,0.673,76.36,竞赛转型型,67.8,均衡发展型,1,0,1,0,0,0,0,2,green,green,none,yellow,none,none,none,none,心理健康与压力状态需要优先关注；学术志趣与目标清晰度偏弱,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议把竞赛式能力迁移到研究问题定义、过程记录和阶段复盘中。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,从解题导向转向问题导向，尽快进入真实研究场景，建立过程记录与学术表达习惯。,前期能力基础较强，正在从竞赛型学习向研究型学习转变。,对标从竞赛优势迁移到研究表达和问题定义的转型案例。
20240064,学生-064,女,2005,4,生物,综评,海南,地级市,一般,636,前3%,8,高中及以下,本科,企业职员,工人/服务业,65.46,67.32,94.02,48.07,52.03,53.46,0,1,55.5,44.09,77.8,55.89,84.49,76.07,77.83,73.39,52.58,55.23,76.18,71.84,72.89,83.69,67.89,71.1,39.38,78.05,70.63,77.9,52.61,82.85,99.93,46.73,17.99,55.02,100,69.51,74.31,77.09,56.11,36.02,60.67,84.44,76.76,77.21,52.98,59.89,61.08,54.92,61.75,38.23,64.84,2,50.0,尚未进入,100.0,79.08,0,72.31,0,56.54,100,57.85,41.72,71.12,66.17,68.89,66.25,65.76,72.83,61.21,63.28,1.016,84.09,0.4551,67.27,1.0525,84.09,0.5187,69.55,0.8179,75.23,1.0764,90.0,0.2767,59.09,1.6844,96.36,均衡发展型,92.4,科研驱动型,0,0,0,0,0,0,0,0,none,none,none,none,none,none,none,none,当前整体状态稳定，可继续保持。,建议保持当前学术节奏，并在已有优势维度上继续深化。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240065,学生-065,男,2006,2,数学,统招,澳门,省会城市,强省重点,658,前3%,7,博士,大专,个体经营,个体经营,77.42,79.44,55.28,48.94,47.0,91.38,0,5,47.63,52.15,49.36,54.15,68.38,74.5,71.77,56.25,73.03,82.11,77.06,66.28,71.66,36.2,76.09,54.31,64.71,66.23,59.13,36.53,76.69,61.51,87.62,56.98,0.0,46.87,100,62.46,75.19,59.7,53.04,72.83,69.58,85.68,52.53,51.32,85.45,50.95,65.21,54.67,75.17,76.52,57.93,2,50.0,FDUROP,31.17,14.18,0,56.18,100,47.55,0,65.56,40.4,63.88,67.37,63.89,71.35,37.46,71.21,67.26,50.43,-0.3529,35.0,0.6528,76.36,0.1478,55.45,1.4659,92.27,-0.9475,17.73,0.9706,83.18,1.883,96.36,0.0619,51.36,均衡发展型,48.0,竞赛转型型,0,0,0,1,0,0,0,1,green,none,none,none,yellow,none,none,none,科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,当前心理状态整体稳定，建议继续保持规律节奏与支持连接。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240066,学生-066,男,2004,4,生物,强基,福建,省会城市,顶尖,650,前1%,9,高中及以下,本科,个体经营,公务员/事业单位,82.15,74.2,53.78,68.41,64.6,62.2,0,3,56.28,48.76,63.76,62.45,88.22,52.12,75.51,59.27,77.12,60.26,59.06,54.78,71.22,36.42,58.77,23.85,81.65,65.7,56.02,32.28,79.04,63.74,80.76,64.7,29.48,43.34,100,79.57,66.98,78.72,47.79,41.13,68.1,40.86,70.34,62.17,72.07,56.35,60.04,72.6,65.7,58.19,100.0,0,0.0,尚未进入,82.53,95.84,0,75.17,0,68.8,0,57.07,20.67,66.94,62.79,60.77,62.36,66.45,73.38,61.61,33.39,0.2257,60.91,-0.1015,45.45,-0.4167,35.0,-0.2038,44.55,0.861,77.27,1.1124,92.27,0.3829,62.73,-2.0896,1.82,压力应对型,77.4,均衡发展型,1,0,0,0,0,0,0,1,red,red,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,先减压与稳节奏，调整课程负担并使用制度工具降低焦虑，再逐步恢复长期学术目标。,仍在努力应对学业挑战，但心理空间明显受压。,对标先稳节奏再恢复长期目标的减压转型路径。
20240067,学生-067,女,2004,3,物理,综评,辽宁,县城,顶尖,632,前5‰,7,本科,本科,教师/科研,工人/服务业,72.9,39.55,70.63,42.58,43.35,38.67,0,6,48.25,46.33,56.6,97.91,100.0,72.71,61.18,57.26,63.08,79.06,72.57,81.35,50.64,60.77,44.64,79.47,70.37,33.51,43.43,52.4,84.49,81.79,59.0,58.16,41.48,43.23,0,34.61,82.3,44.96,55.18,69.21,64.38,48.48,26.24,41.05,39.99,74.35,50.77,78.48,62.1,81.59,30.95,2,50.0,导师,75.72,79.36,100,57.76,0,60.63,100,47.51,62.47,77.95,61.72,54.06,60.71,61.62,46.47,56.33,53.6,2.3073,99.55,-0.2777,38.18,-1.6309,5.91,-0.5102,30.0,0.5597,70.0,-0.6465,33.64,-1.0189,15.45,0.4622,67.73,均衡发展型,73.4,科研驱动型,1,1,0,1,0,0,0,3,yellow,green,red,none,yellow,none,none,none,心理健康与压力状态需要优先关注；尚未建立稳定导师支持关系；科研参与深度不足,建议从课程项目、FDUROP 或课题组旁听切入，逐步提升科研参与深度。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议优先连接导师资源，并通过课程项目、FDUROP 和学术活动建立稳定指导关系。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240068,学生-068,女,2006,2,数学,强基,山东,省会城市,强省重点,672,前1%,6,本科,高中及以下,教师/科研,个体经营,68.91,71.17,73.11,46.52,79.67,47.31,0,4,63.1,38.64,76.1,72.64,73.29,74.58,56.52,83.01,60.44,82.21,72.7,66.05,51.99,33.46,56.87,65.32,66.76,71.84,67.18,54.37,46.19,78.26,50.03,56.35,15.3,73.16,100,39.12,70.09,60.96,67.01,54.81,92.38,79.8,52.28,48.78,70.63,46.9,67.8,56.07,39.62,73.49,45.1,3,75.0,FDUROP,51.53,60.44,0,65.15,0,55.88,0,64.79,74.33,72.41,66.73,63.73,61.39,52.92,65.23,63.78,53.64,1.2599,90.0,0.5474,71.82,0.1189,54.09,-0.384,36.82,0.017,54.09,0.5797,62.73,0.959,82.73,0.4672,68.18,均衡发展型,83.0,科研驱动型,1,0,0,0,0,0,0,1,green,green,none,none,none,none,none,none,心理健康与压力状态需要优先关注,建议保持当前学术节奏，并在已有优势维度上继续深化。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议持续关注学堂资源、导师机会与跨学科平台。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
20240069,学生-069,男,2003,2,化学,强基,云南,地级市,普通重点,667,前5‰,5,硕士,本科,个体经营,公务员/事业单位,66.87,80.42,57.99,32.47,52.4,39.38,100,4,46.44,45.23,63.81,45.19,56.02,56.18,44.47,59.3,76.36,73.37,68.88,69.78,65.74,70.58,50.87,55.85,76.7,77.23,56.05,47.57,73.61,70.4,87.51,43.32,31.38,34.16,100,63.4,66.04,69.89,35.26,20.06,50.1,79.43,59.03,75.08,78.46,47.01,55.72,87.31,68.56,68.1,83.59,0,0.0,导师,48.08,61.91,100,62.39,0,49.41,0,47.96,67.53,59.32,57.02,64.78,61.49,58.9,65.66,63.46,41.97,-1.215,12.27,-1.0517,14.09,0.3089,60.91,-0.3654,37.73,0.39,68.18,0.6078,64.55,0.8741,80.45,-1.0062,17.27,均衡发展型,47.6,竞赛转型型,1,0,1,0,0,0,1,3,yellow,yellow,none,yellow,none,none,none,yellow,心理健康与压力状态需要优先关注；学术志趣与目标清晰度偏弱；学业负担感偏高,建议优先通过低风险试错课程、跨学科讲座和导师交流来重新确认兴趣方向。,建议近期优先处理压力管理问题，必要时寻求专业心理支持，并重新梳理学习节奏。,建议继续提升学习工具与研究方法的使用效率。,建议结合当前课程负担，评估 P/NP 制度的合理使用空间，为探索和恢复留出余量。,保持稳定节奏，在优势维度上继续拉高，尝试承担更高挑战任务并形成个人特色。,整体发展稳定，没有明显短板，适合个性化拔高支持。,对标在稳定基础上持续拉高优势维度的综合发展路径。
